[8.259771299140281, -2.491537853981249, 381.54090101266013, -176.29267891421475, -0.7141570975319091, -92.09536078189467]
[8.298375630348021, 7.51818534518292, 381.3273706664948, -176.32334972600123, -0.7035424709854312, -92.09005971962807]
[36.854384793609114, 2.471529571373865, 383.17604317861736, -176.78787343835475, -1.4291072193761138, -77.14512431607987]
[-20.664340317875425, 0.1369266220439952, 379.7157873352058, -176.17735499178943, 0.22691171135181423, -107.05833413171118]
[18.124515254919856, -2.6591849388273165, 381.9689210001633, -176.3012034164952, -0.7666555497588647, -92.1157829645395]
[17.59043694073041, -2.240138690375884, 392.13767857175094, -176.3071497503213, -0.7707270268042924, -92.11044473182726]
[62.07214184531112, 1.5839685442002593, 392.35389710904286, 173.68853639518895, -1.5125600856748247, -91.91645104204612]
[32.18855345690261, 2.001245120690345, 396.1488575164742, 173.72223762691146, -1.6358395535427819, -91.90293501435157]
[-36.55136995769101, -6.078127487077062, 387.19150248152596, -166.40824351093892, 0.14720002163234022, -92.11932271290924]
[2.4912366267984405, -6.5418080136038785, 395.9089729354953, -166.35158267677355, 0.1461907510259015, -92.10547449620877]
[3.8916660368988056, 5.616459982661651, 369.1844452042262, -179.66094265550882, 9.650714671285167, -106.68466871149992]
[12.501787848434587, -23.90832370860718, 364.8148560016861, -177.0573735758934, 9.432959376622872, -91.48232703529098]
[32.50092699367696, -24.031313865979627, 365.6174378206338, -177.0597682403484, 9.471954820382255, -91.45313089685052]
[31.50458922431251, -26.939067421739473, 385.6330496195084, -177.05565607422852, 9.416715337840456, -91.45302944797932]
[54.91095110021982, -23.125074510233155, 386.6780583408143, 172.87912364162239, 8.586545541757069, -93.03242185637643]
[25.050193536235803, -22.805729087667753, 390.81867093882613, 172.86910839110212, 8.38643549885822, -93.02514348922277]
[-41.313270040144474, -30.350031931119542, 378.7702972472194, -166.9772835337644, 9.816143230974705, -89.77732852324385]
[-2.1532472255828132, -30.61620915340367, 387.04472701351364, -166.89677878471187, 9.983989649448363, -89.71139594148106]
[3.45921641831852, 22.642685838735773, 402.69410127495706, -175.4315252599788, -10.793091493818611, -92.85794059957678]
[23.60899533138003, 22.285933104484972, 403.7052470884616, -175.40404941209283, -10.784124243988922, -92.83551004339661]
[22.398615009892943, 26.41264058720677, 423.61314849349947, -175.35833622917414, -10.823838791173143, -92.82704215807748]
[52.139710105475146, 30.696839972362167, 424.29311359025985, 174.44656982639563, -11.605510394642097, -90.85999698129467]
[21.920552991807217, 31.285321418019834, 428.01913004980696, 174.42933517613577, -11.638389937295337, -90.88770669026397]
[-57.01706340590282, 22.603381305420278, 415.20651777809104, -165.4792165497492, -9.479019063706941, -94.58570357157551]
[-17.78600906644072, 21.774524402909904, 423.81253121310505, -165.39448102950567, -9.638871297530311, -94.59325235695385]
