[289.999, -11.941, 559.999, -180.0, 0.0, 0.0]
[299.999, -11.941, 559.999, -180.0, 0.0, 0.0]
[290.0, -31.94, 559.999, -180.0, 0.0, 15.0]
[289.999, 8.057, 559.999, -180.0, 0.0, -15.0]
[289.999, -1.94, 559.999, -180.0, 0.0, 0.0]
[290.0, -1.941, 570.0, -180.0, 0.0, 0.0]
[289.999, -31.941, 569.999, -170.0, 0.0, 0.0]
[289.999, -61.941, 569.999, -170.0, 0.0, 0.0]
[289.999, -61.941, 569.999, -170.0, 0.0, 0.0]
[289.999, 58.058, 569.999, 169.999, 0.0, 0.0]
[289.999, 58.058, 570.0, 169.999, 0.0, 0.0]
[339.999, -11.941, 560.0, -180.0, 10.0, 0.0]
[339.999, 8.057, 560.0, -180.0, 10.0, 0.0]
[340.0, 8.057, 580.0, -180.0, 9.999, 0.0]
[339.999, -41.941, 579.999, -170.0, 10.0, 0.0]
[339.999, -71.941, 579.999, -170.0, 10.0, 0.0]
[340.0, 8.058, 580.0, 170.001, 10.0, 0.0]
[340.0, 48.057, 579.999, 169.999, 9.999, 0.0]
[239.999, -11.941, 559.999, -180.0, -10.0, 0.0]
[239.999, 8.057, 559.999, -180.0, -9.999, 0.0]
[240.0, 8.057, 580.0, -180.0, -10.0, 0.0]
[240.0, -41.939, 580.0, -169.999, -10.0, 0.0]
[239.999, -71.941, 579.999, -170.0, -9.999, 0.0]
[239.999, 8.057, 579.999, 169.999, -9.999, 0.0]
[240.0, 48.059, 579.999, 170.0, -9.999, 0.0]
